price,units_sold,discount,competitor_price,marketing_spend,price_diff,discount_pct,season_Summer,season_Winter,region_North,region_South,region_West
69,241,27,52,6331,17,39.130434782608695,False,False,False,False,True
65,224,23,81,4440,-16,35.38461538461539,True,False,True,False,False
198,123,18,209,1741,-11,9.090909090909092,True,False,True,False,False
176,161,0,167,8181,9,0.0,False,True,False,True,False
136,168,3,131,8731,5,2.2058823529411766,False,True,False,False,True
131,178,23,124,3921,7,17.557251908396946,True,False,False,False,False
111,194,2,91,8374,20,1.8018018018018018,False,False,False,False,True
80,247,9,91,8023,-11,11.25,True,False,True,False,False
91,221,11,91,6561,0,12.087912087912088,True,False,False,False,False
61,247,17,44,6634,17,27.86885245901639,False,False,False,False,False
114,177,22,102,1910,12,19.298245614035086,False,True,False,True,False
122,205,19,123,5702,-1,15.573770491803279,True,False,False,False,True
180,71,5,171,2418,9,2.7777777777777777,False,True,False,False,False
164,182,20,173,6798,-9,12.195121951219512,False,True,True,False,False
186,139,1,195,8698,-9,0.5376344086021506,False,True,False,True,False
155,132,9,166,5038,-11,5.806451612903226,True,False,True,False,False
65,188,1,80,4445,-15,1.5384615384615385,False,False,False,True,False
127,170,29,113,1131,14,22.83464566929134,False,False,False,False,True
174,146,8,170,6862,4,4.597701149425287,False,True,False,True,False
180,117,26,160,1152,20,14.444444444444443,False,True,False,False,True
190,97,9,183,3478,7,4.736842105263158,False,False,False,False,True
179,156,1,196,9674,-17,0.5586592178770949,False,True,False,False,False
161,140,7,166,7116,-5,4.3478260869565215,False,False,False,False,True
176,135,23,182,1304,-6,13.068181818181818,False,False,False,True,False
70,207,16,65,3519,5,22.857142857142858,True,False,False,True,False
196,151,16,182,7112,14,8.16326530612245,False,True,False,False,False
138,181,28,149,1992,-11,20.28985507246377,False,True,False,True,False
96,207,3,100,6647,-4,3.125,True,False,False,False,True
199,163,17,209,8597,-10,8.542713567839195,False,False,False,True,False
134,212,11,129,9906,5,8.208955223880597,False,True,True,False,False
177,117,16,170,2709,7,9.03954802259887,True,False,True,False,False
121,193,8,125,9018,-4,6.6115702479338845,False,False,False,False,False
91,185,28,100,1470,-9,30.76923076923077,True,False,False,False,True
58,236,18,44,4465,14,31.03448275862069,True,False,False,True,False
74,262,13,65,9932,9,17.56756756756757,True,False,False,False,False
51,215,13,33,4566,18,25.49019607843137,True,False,False,False,False
68,303,29,74,9704,-6,42.64705882352941,False,False,False,False,True
69,246,16,67,6234,2,23.18840579710145,True,False,False,False,False
119,161,1,135,4285,-16,0.8403361344537815,False,False,True,False,False
66,262,7,52,9551,14,10.606060606060606,True,False,False,False,False
173,76,4,168,1284,5,2.312138728323699,True,False,False,True,False
138,191,26,149,4277,-11,18.84057971014493,False,True,True,False,False
143,136,6,130,3631,13,4.195804195804196,False,True,True,False,False
133,153,21,125,2757,8,15.789473684210526,False,True,True,False,False
180,167,28,170,6479,10,15.555555555555555,False,True,False,True,False
136,197,15,135,6787,1,11.029411764705882,True,False,False,False,True
100,217,15,97,6449,3,15.0,True,False,False,False,False
131,188,16,147,5838,-16,12.213740458015266,False,False,False,False,False
57,292,21,42,9549,15,36.84210526315789,True,False,True,False,False
170,166,26,169,4465,1,15.294117647058824,False,False,True,False,False
53,234,6,64,7048,-11,11.320754716981133,True,False,False,False,False
135,206,19,143,7730,-8,14.074074074074074,True,False,False,True,False
177,131,7,160,5135,17,3.954802259887006,False,False,True,False,False
159,128,7,145,4141,14,4.40251572327044,False,True,True,False,False
148,173,22,147,5553,1,14.864864864864865,True,False,False,True,False
86,156,10,99,1196,-13,11.627906976744185,False,True,False,False,True
120,161,14,135,2874,-15,11.666666666666666,False,False,True,False,False
82,210,17,68,6830,14,20.73170731707317,True,False,False,False,True
80,240,5,92,7679,-12,6.25,False,False,False,True,False
174,190,21,168,8986,6,12.068965517241379,True,False,False,False,False
61,197,11,72,1937,-11,18.0327868852459,False,False,False,False,False
60,218,14,61,3194,-1,23.333333333333332,False,False,False,False,True
137,198,27,156,5125,-19,19.708029197080293,False,True,True,False,False
121,206,22,129,7250,-8,18.181818181818183,False,True,False,False,False
81,230,5,85,9581,-4,6.172839506172839,False,True,False,True,False
106,225,17,90,9162,16,16.037735849056602,True,False,True,False,False
135,224,23,128,7549,7,17.037037037037038,False,False,False,False,True
68,249,19,82,8178,-14,27.941176470588236,False,True,False,False,True
165,172,8,146,9538,19,4.848484848484849,True,False,False,False,True
63,269,7,67,9310,-4,11.11111111111111,False,True,False,False,True
82,239,13,77,9054,5,15.853658536585366,True,False,False,True,False
59,246,18,54,5615,5,30.508474576271187,False,False,False,False,False
129,175,18,119,3466,10,13.953488372093023,False,False,False,False,True
113,220,7,127,9775,-14,6.1946902654867255,False,False,False,False,False
117,147,1,119,3759,-2,0.8547008547008548,True,False,False,False,False
141,167,24,125,2708,16,17.02127659574468,False,False,False,False,True
174,148,3,188,6408,-14,1.7241379310344827,True,False,True,False,False
129,171,5,137,7377,-8,3.875968992248062,True,False,False,False,True
108,187,2,92,7404,16,1.8518518518518516,True,False,False,True,False
146,174,2,128,8076,18,1.36986301369863,False,False,True,False,False
68,251,18,53,7221,15,26.47058823529412,False,False,False,False,True
198,114,10,200,5837,-2,5.05050505050505,False,False,False,False,False
71,308,28,52,9863,19,39.436619718309856,True,False,False,False,False
58,176,9,55,2685,3,15.517241379310345,False,False,True,False,False
58,221,11,67,3485,-9,18.96551724137931,True,False,False,True,False
76,270,13,93,8940,-17,17.105263157894736,False,False,False,False,False
66,249,29,50,4601,16,43.93939393939394,True,False,False,True,False
94,194,29,84,2453,10,30.851063829787233,False,True,False,False,False
57,252,27,37,4206,20,47.368421052631575,False,False,True,False,False
195,159,17,184,7712,11,8.717948717948717,False,False,False,False,True
174,130,23,179,3990,-5,13.218390804597702,True,False,False,False,False
172,164,8,184,8546,-12,4.651162790697675,True,False,True,False,False
82,205,14,88,2350,-6,17.073170731707318,True,False,True,False,False
50,292,23,41,7342,9,46.0,False,True,False,False,True
55,294,25,36,8338,19,45.45454545454545,False,False,False,False,True
90,200,2,70,6434,20,2.2222222222222223,True,False,True,False,False
54,250,22,34,4949,20,40.74074074074074,False,True,False,False,False
129,141,10,141,2279,-12,7.751937984496124,False,True,False,True,False
67,233,9,68,6998,-1,13.432835820895523,True,False,False,True,False
131,149,17,122,1820,9,12.977099236641221,False,False,False,False,True
114,169,3,132,7119,-18,2.631578947368421,True,False,False,False,False
132,159,27,147,3295,-15,20.454545454545457,True,False,True,False,False
185,78,12,185,1003,0,6.486486486486487,True,False,False,True,False
180,159,29,179,3560,1,16.11111111111111,False,True,False,True,False
74,282,28,89,7981,-15,37.83783783783784,False,True,False,False,False
118,134,5,123,1030,-5,4.23728813559322,False,False,True,False,False
131,217,26,141,6952,-10,19.84732824427481,False,True,False,False,True
166,210,20,146,9132,20,12.048192771084338,True,False,False,True,False
144,140,12,161,1885,-17,8.333333333333332,False,True,False,False,False
82,279,24,75,8492,7,29.268292682926827,False,False,False,False,True
160,173,25,165,5843,-5,15.625,True,False,False,False,False
195,132,19,181,5038,14,9.743589743589745,True,False,True,False,False
174,97,4,165,3290,9,2.2988505747126435,False,True,False,False,False
65,249,19,68,4894,-3,29.230769230769234,False,True,False,False,True
129,189,13,127,5596,2,10.077519379844961,False,False,True,False,False
87,171,12,75,1204,12,13.793103448275861,True,False,False,True,False
184,150,13,198,6502,-14,7.065217391304348,False,False,False,False,True
127,207,7,110,9197,17,5.511811023622047,False,True,False,False,False
112,219,15,123,8820,-11,13.392857142857142,True,False,False,True,False
161,197,12,146,9140,15,7.453416149068323,False,True,True,False,False
138,171,23,145,1531,-7,16.666666666666664,True,False,False,False,True
87,253,14,94,9016,-7,16.091954022988507,False,False,True,False,False
199,87,18,218,1226,-19,9.045226130653267,True,False,True,False,False
193,109,0,201,7142,-8,0.0,False,True,False,False,False
101,243,21,85,8482,16,20.792079207920793,True,False,False,False,False
78,157,1,62,3099,16,1.282051282051282,False,False,False,False,False
193,153,17,209,8313,-16,8.808290155440414,False,True,False,True,False
125,217,18,132,8290,-7,14.399999999999999,False,False,False,True,False
194,117,7,182,5566,12,3.608247422680412,True,False,False,False,False
113,135,2,121,3661,-8,1.7699115044247788,True,False,False,True,False
140,160,22,133,2664,7,15.714285714285714,True,False,False,False,True
138,180,25,155,2525,-17,18.115942028985508,True,False,True,False,False
62,228,13,81,4750,-19,20.967741935483872,False,True,False,False,False
121,235,25,134,7757,-13,20.66115702479339,True,False,True,False,False
54,223,8,70,4654,-16,14.814814814814813,False,True,True,False,False
61,226,28,54,3567,7,45.90163934426229,False,True,True,False,False
52,178,7,49,2096,3,13.461538461538462,False,True,False,False,True
82,213,16,94,4098,-12,19.51219512195122,True,False,False,False,True
170,157,22,183,4240,-13,12.941176470588237,True,False,False,True,False
99,264,22,106,8967,-7,22.22222222222222,False,False,True,False,False
186,187,23,201,7728,-15,12.365591397849462,True,False,False,True,False
78,225,15,94,6328,-16,19.230769230769234,True,False,True,False,False
88,245,9,90,8778,-2,10.227272727272728,True,False,False,False,False
140,228,20,136,9079,4,14.285714285714285,False,True,True,False,False
149,160,9,139,4614,10,6.0402684563758395,False,False,True,False,False
66,229,24,77,1847,-11,36.36363636363637,True,False,False,False,True
105,206,24,121,4616,-16,22.857142857142858,False,False,False,False,False
95,206,23,89,3704,6,24.210526315789473,False,True,False,True,False
116,196,5,99,7754,17,4.310344827586207,False,False,False,False,False
191,129,21,209,4893,-18,10.99476439790576,False,False,False,False,True
116,190,16,125,3994,-9,13.793103448275861,False,False,False,False,True
72,251,28,61,5533,11,38.88888888888889,False,False,True,False,False
143,152,15,145,2500,-2,10.48951048951049,False,False,False,False,True
103,195,14,106,3442,-3,13.592233009708737,False,True,False,False,True
187,116,21,202,2725,-15,11.229946524064172,True,False,True,False,False
126,191,13,110,8341,16,10.317460317460316,False,False,False,False,True
65,166,3,81,1325,-16,4.615384615384616,False,True,False,False,True
90,201,3,88,5417,2,3.3333333333333335,False,True,False,True,False
147,190,29,163,3666,-16,19.727891156462583,True,False,True,False,False
177,113,1,164,5361,13,0.5649717514124294,False,True,True,False,False
110,250,28,96,8152,14,25.454545454545453,True,False,False,True,False
135,128,10,154,1841,-19,7.4074074074074066,False,False,False,True,False
167,176,29,159,5778,8,17.365269461077844,False,True,False,True,False
149,100,3,165,3071,-16,2.013422818791946,False,True,False,True,False
98,189,20,104,2284,-6,20.408163265306122,False,True,True,False,False
51,234,28,48,2378,3,54.90196078431373,False,False,False,True,False
169,194,27,172,7339,-3,15.976331360946746,True,False,False,True,False
172,145,20,153,3658,19,11.627906976744185,True,False,False,False,True
135,176,15,130,4561,5,11.11111111111111,False,True,True,False,False
126,202,20,119,7007,7,15.873015873015872,False,True,False,True,False
185,112,3,181,6452,4,1.6216216216216217,False,False,False,False,True
108,169,0,93,5012,15,0.0,False,False,True,False,False
61,245,29,75,2978,-14,47.540983606557376,True,False,False,True,False
53,256,25,49,5416,4,47.16981132075472,False,True,False,True,False
166,188,23,183,6496,-17,13.855421686746988,False,True,False,False,True
144,209,18,163,8874,-19,12.5,False,True,False,False,False
174,87,1,159,3224,15,0.5747126436781609,False,True,True,False,False
90,215,8,107,8089,-17,8.88888888888889,False,False,False,False,True
172,130,22,172,1953,0,12.790697674418606,False,False,False,True,False
56,284,24,70,7934,-14,42.857142857142854,True,False,False,False,False
118,202,12,120,6917,-2,10.16949152542373,False,True,False,False,False
118,221,17,109,9261,9,14.40677966101695,False,False,False,False,True
130,171,15,138,6742,-8,11.538461538461538,False,True,False,False,True
79,225,15,85,5253,-6,18.9873417721519,True,False,False,False,True
122,177,24,107,1548,15,19.672131147540984,False,True,True,False,False
55,186,9,55,2839,0,16.363636363636363,False,False,False,False,False
138,130,8,124,2951,14,5.797101449275362,False,False,True,False,False
196,124,10,191,3507,5,5.1020408163265305,True,False,False,False,False
115,235,24,99,7350,16,20.869565217391305,True,False,True,False,False
59,301,25,53,8603,6,42.3728813559322,False,True,False,False,True
193,154,28,193,3625,0,14.507772020725387,False,True,False,True,False
86,245,25,69,6893,17,29.069767441860467,False,False,False,False,True
126,212,3,110,8400,16,2.380952380952381,False,False,True,False,False
126,131,9,112,3153,14,7.142857142857142,False,False,False,False,True
81,201,2,95,5761,-14,2.4691358024691357,True,False,False,False,False
96,218,5,111,8185,-15,5.208333333333334,True,False,True,False,False
159,111,2,153,4566,6,1.257861635220126,True,False,False,False,True
169,121,26,176,1259,-7,15.384615384615385,False,True,False,False,True
59,257,8,40,9504,19,13.559322033898304,True,False,False,True,False
146,101,2,130,2844,16,1.36986301369863,False,True,False,True,False
54,259,17,40,8269,14,31.48148148148148,False,True,False,False,True
126,135,7,127,2533,-1,5.555555555555555,False,True,False,False,False
50,263,21,60,6596,-10,42.0,True,False,False,False,False
180,121,7,191,5769,-11,3.888888888888889,False,False,False,False,False
116,173,14,103,3020,13,12.068965517241379,True,False,False,False,True
64,238,12,54,7358,10,18.75,True,False,False,True,False
142,166,6,122,6502,20,4.225352112676056,True,False,False,False,True
79,235,18,98,6243,-19,22.78481012658228,False,True,False,True,False
152,116,7,150,2691,2,4.605263157894736,False,False,False,False,False
131,194,9,148,9519,-17,6.870229007633588,True,False,False,True,False
124,156,16,140,2588,-16,12.903225806451612,True,False,False,False,True
109,153,0,95,4753,14,0.0,False,True,False,False,True
89,173,12,107,1097,-18,13.48314606741573,True,False,False,False,True
123,221,28,127,5754,-4,22.76422764227642,True,False,False,True,False
170,179,25,171,7173,-1,14.705882352941178,False,True,False,False,False
196,148,12,202,9052,-6,6.122448979591836,True,False,False,False,True
52,255,23,69,6018,-17,44.230769230769226,False,False,False,False,True
85,226,15,103,6704,-18,17.647058823529413,False,True,False,True,False
92,281,28,86,8911,6,30.434782608695656,False,False,False,False,False
192,166,8,173,9276,19,4.166666666666666,True,False,False,True,False
164,82,9,151,2277,13,5.487804878048781,False,True,True,False,False
158,113,5,143,1518,15,3.1645569620253164,False,True,True,False,False
139,159,4,138,6426,1,2.877697841726619,True,False,False,False,True
133,169,1,139,8815,-6,0.7518796992481203,False,False,False,True,False
126,130,10,128,1183,-2,7.936507936507936,True,False,False,True,False
54,198,8,73,3388,-19,14.814814814814813,False,True,False,False,True
127,178,5,123,5322,4,3.937007874015748,False,True,True,False,False
140,155,7,132,5932,8,5.0,False,True,False,False,False
136,145,8,119,4827,17,5.88235294117647,True,False,False,False,False
63,221,8,62,3497,1,12.698412698412698,True,False,True,False,False
153,140,7,157,4479,-4,4.57516339869281,True,False,False,False,True
132,208,11,133,9757,-1,8.333333333333332,False,False,False,False,True
103,215,25,99,2935,4,24.271844660194176,False,False,False,False,False
181,155,7,200,7275,-19,3.867403314917127,False,False,False,False,False
144,96,2,134,1349,10,1.3888888888888888,False,True,True,False,False
58,180,12,62,1098,-4,20.689655172413794,False,False,True,False,False
102,183,18,86,2769,16,17.647058823529413,False,True,False,True,False
126,127,1,126,2804,0,0.7936507936507936,False,False,True,False,False
109,228,16,114,9112,-5,14.678899082568808,False,False,True,False,False
95,205,15,90,5170,5,15.789473684210526,False,True,False,False,False
103,155,3,122,1401,-19,2.912621359223301,True,False,False,False,False
123,239,17,123,9379,0,13.821138211382115,False,False,False,True,False
161,194,13,172,9330,-11,8.074534161490684,False,True,False,False,False
144,150,29,127,1142,17,20.13888888888889,True,False,False,False,False
72,155,1,89,1220,-17,1.3888888888888888,True,False,False,False,False
76,222,12,63,5240,13,15.789473684210526,True,False,True,False,False
119,242,26,107,8001,12,21.84873949579832,False,True,False,False,False
158,140,26,154,1387,4,16.455696202531644,False,False,False,False,True
126,219,20,118,6991,8,15.873015873015872,False,False,True,False,False
99,162,19,87,1559,12,19.19191919191919,False,False,False,False,False
173,131,16,158,2839,15,9.248554913294797,True,False,True,False,False
68,207,14,74,2771,-6,20.588235294117645,False,False,False,False,False
50,289,24,66,9556,-16,48.0,False,True,False,True,False
89,276,29,107,9608,-18,32.58426966292135,False,False,False,True,False
71,282,19,74,8676,-3,26.76056338028169,False,False,False,True,False
161,115,4,149,3068,12,2.484472049689441,False,False,False,False,False
89,217,6,79,7757,10,6.741573033707865,False,False,False,True,False
87,182,17,101,1516,-14,19.54022988505747,False,True,True,False,False
97,185,23,105,1660,-8,23.711340206185564,False,False,False,True,False
124,168,10,111,4416,13,8.064516129032258,True,False,False,True,False
156,213,17,152,9521,4,10.897435897435898,False,False,False,True,False
57,238,26,43,1377,14,45.614035087719294,True,False,False,True,False
135,143,25,126,1159,9,18.51851851851852,True,False,True,False,False
117,177,4,111,5174,6,3.418803418803419,True,False,False,False,True
124,153,12,132,3199,-8,9.67741935483871,False,True,False,True,False
186,165,27,189,7276,-3,14.516129032258066,True,False,False,False,False
139,165,17,155,2988,-16,12.23021582733813,True,False,False,False,True
179,129,1,172,7777,7,0.5586592178770949,False,False,False,True,False
129,217,19,119,7312,10,14.728682170542637,False,True,False,False,True
144,193,3,158,9168,-14,2.083333333333333,False,True,False,False,False
119,166,12,115,1865,4,10.084033613445378,False,True,False,False,False
139,242,23,145,9582,-6,16.546762589928058,True,False,False,True,False
108,241,28,90,5915,18,25.925925925925924,True,False,False,True,False
196,157,15,177,7241,19,7.653061224489796,True,False,False,False,False
77,232,5,60,8135,17,6.493506493506493,False,False,True,False,False
121,192,25,118,2554,3,20.66115702479339,True,False,False,False,True
63,211,7,62,5047,1,11.11111111111111,False,True,True,False,False
73,176,15,73,1131,0,20.54794520547945,False,False,False,True,False
161,147,12,154,4679,7,7.453416149068323,False,False,True,False,False
93,255,22,80,7353,13,23.655913978494624,False,True,True,False,False
105,211,28,86,4076,19,26.666666666666668,True,False,False,False,True
169,136,25,174,2521,-5,14.792899408284024,False,False,False,True,False
81,169,3,79,4269,2,3.7037037037037033,False,True,False,False,True
74,148,1,81,1440,-7,1.3513513513513513,True,False,False,False,False
165,99,8,173,2203,-8,4.848484848484849,False,False,False,False,True
115,248,17,99,9432,16,14.782608695652174,False,False,False,False,True
91,199,16,98,4391,-7,17.582417582417584,False,False,False,False,False
125,166,7,130,4721,-5,5.6000000000000005,False,False,True,False,False
186,163,25,170,7775,16,13.440860215053762,False,False,False,False,True
87,253,14,81,8160,6,16.091954022988507,True,False,False,False,False
110,219,8,98,8875,12,7.2727272727272725,False,True,False,True,False
138,136,16,149,2887,-11,11.594202898550725,False,False,True,False,False
67,237,22,72,5270,-5,32.83582089552239,False,True,False,False,False
119,192,1,135,9389,-16,0.8403361344537815,False,True,True,False,False
131,194,5,125,8705,6,3.816793893129771,False,True,False,False,False
165,172,28,148,5194,17,16.969696969696972,True,False,False,False,True
129,163,26,144,1744,-15,20.155038759689923,False,True,True,False,False
64,213,4,63,6546,1,6.25,False,True,False,False,True
62,184,16,68,1452,-6,25.806451612903224,False,True,False,False,False
168,118,1,168,4262,0,0.5952380952380952,False,False,False,False,True
92,257,17,93,8745,-1,18.478260869565215,False,False,False,False,True
106,141,9,92,1498,14,8.49056603773585,False,True,False,False,False
66,181,9,76,1140,-10,13.636363636363635,True,False,False,False,True
81,163,5,77,2714,4,6.172839506172839,False,False,False,False,True
199,117,26,185,1675,14,13.06532663316583,False,False,False,False,True
104,182,11,102,4505,2,10.576923076923077,False,True,False,True,False
62,221,16,69,4602,-7,25.806451612903224,False,True,False,True,False
96,241,26,85,7675,11,27.083333333333332,True,False,False,True,False
136,201,12,142,7504,-6,8.823529411764707,False,False,True,False,False
111,193,19,103,5803,8,17.117117117117118,False,True,False,False,True
78,218,27,59,2730,19,34.61538461538461,False,False,False,False,True
71,223,15,72,6976,-1,21.12676056338028,False,True,False,False,True
114,205,9,113,8811,1,7.894736842105263,False,True,True,False,False
78,257,26,62,8028,16,33.33333333333333,True,False,True,False,False
97,185,20,82,4718,15,20.618556701030926,False,False,False,False,False
54,234,1,68,8088,-14,1.8518518518518516,False,False,False,False,True
150,104,1,130,2624,20,0.6666666666666667,False,True,False,False,False
120,164,22,134,2806,-14,18.333333333333332,True,False,False,False,False
190,149,6,172,9545,18,3.1578947368421053,True,False,True,False,False
187,97,5,202,3933,-15,2.6737967914438503,True,False,False,True,False
115,108,0,101,1940,14,0.0,False,False,True,False,False
121,213,11,129,8787,-8,9.090909090909092,False,True,True,False,False
74,220,12,68,4945,6,16.216216216216218,False,True,False,True,False
109,218,11,99,8058,10,10.091743119266056,True,False,False,True,False
89,226,18,86,5848,3,20.224719101123593,True,False,True,False,False
56,263,8,39,9421,17,14.285714285714285,True,False,False,False,True
95,204,9,98,5852,-3,9.473684210526317,False,False,False,False,False
135,209,16,125,7459,10,11.851851851851853,False,True,False,False,True
190,165,17,175,5857,15,8.947368421052632,True,False,False,False,False
70,235,7,67,8738,3,10.0,True,False,False,False,True
50,176,6,44,1237,6,12.0,False,True,False,True,False
172,116,8,154,4772,18,4.651162790697675,False,False,False,False,True
196,161,9,192,8735,4,4.591836734693878,False,False,True,False,False
174,136,11,186,3781,-12,6.321839080459771,False,False,False,False,False
82,250,14,95,8087,-13,17.073170731707318,False,True,False,False,False
53,202,14,62,2984,-9,26.41509433962264,False,False,False,False,True
52,229,27,50,2052,2,51.92307692307693,True,False,False,True,False
140,184,3,128,8658,12,2.142857142857143,False,False,True,False,False
101,191,3,120,6254,-19,2.9702970297029703,False,True,False,True,False
77,215,22,87,1350,-10,28.57142857142857,False,False,True,False,False
119,134,0,125,1912,-6,0.0,False,True,True,False,False
106,229,25,110,5445,-4,23.58490566037736,False,True,True,False,False
157,105,11,143,1291,14,7.006369426751593,False,False,False,False,True
193,185,24,179,8750,14,12.435233160621761,True,False,True,False,False
73,141,1,72,1467,1,1.36986301369863,False,True,True,False,False
126,170,14,141,4277,-15,11.11111111111111,False,False,True,False,False
125,197,16,123,6361,2,12.8,False,True,False,False,False
118,168,6,99,6303,19,5.084745762711865,False,False,False,False,False
150,132,5,163,4575,-13,3.3333333333333335,True,False,False,False,True
141,199,11,137,7592,4,7.801418439716312,False,True,False,False,True
141,176,18,144,5325,-3,12.76595744680851,True,False,False,False,False
79,163,0,67,2064,12,0.0,True,False,False,False,False
67,283,27,47,5888,20,40.298507462686565,True,False,True,False,False
93,194,20,100,3394,-7,21.50537634408602,True,False,False,False,False
148,232,25,142,9278,6,16.89189189189189,True,False,False,False,True
170,127,13,170,3920,0,7.647058823529412,False,False,False,False,True
164,164,3,158,7858,6,1.8292682926829267,True,False,True,False,False
109,130,4,111,1003,-2,3.669724770642202,False,False,False,True,False
195,123,0,176,6940,19,0.0,True,False,False,True,False
105,220,0,120,9048,-15,0.0,True,False,False,False,False
80,203,20,68,2977,12,25.0,False,True,True,False,False
150,128,5,131,2750,19,3.3333333333333335,False,False,False,False,False
108,114,4,89,1001,19,3.7037037037037033,True,False,True,False,False
173,158,1,170,9340,3,0.5780346820809248,True,False,False,False,False
179,170,24,175,5247,4,13.40782122905028,True,False,False,False,True
146,234,20,133,8732,13,13.698630136986301,False,False,False,False,True
156,184,26,169,7035,-13,16.666666666666664,False,False,False,True,False
67,217,26,80,3043,-13,38.80597014925373,False,False,False,True,False
194,74,4,178,2702,16,2.0618556701030926,False,True,False,False,False
120,225,25,128,6947,-8,20.833333333333336,False,True,False,False,True
155,109,8,162,2387,-7,5.161290322580645,True,False,False,False,False
103,230,18,98,6826,5,17.475728155339805,False,False,False,False,True
143,177,20,136,5462,7,13.986013986013987,False,False,True,False,False
125,151,14,106,3036,19,11.200000000000001,False,True,False,False,True
84,220,12,103,7405,-19,14.285714285714285,True,False,False,True,False
60,252,11,43,7789,17,18.333333333333332,False,False,False,False,True
110,195,4,120,7119,-10,3.6363636363636362,False,False,False,False,False
93,152,1,98,1537,-5,1.0752688172043012,True,False,True,False,False
170,211,26,176,9982,-6,15.294117647058824,False,True,False,True,False
117,195,3,130,7863,-13,2.564102564102564,False,True,True,False,False
74,238,26,84,2948,-10,35.13513513513514,False,False,False,True,False
133,219,26,123,6178,10,19.548872180451127,True,False,False,True,False
163,160,17,150,6104,13,10.429447852760736,True,False,True,False,False
181,153,20,172,5143,9,11.049723756906078,True,False,True,False,False
50,214,9,64,3848,-14,18.0,False,False,False,False,True
180,168,12,193,9305,-13,6.666666666666667,False,True,False,False,True
135,138,11,127,3343,8,8.148148148148149,False,True,False,True,False
111,186,1,117,5533,-6,0.9009009009009009,False,True,False,False,True
113,164,25,100,1161,13,22.123893805309734,False,True,False,False,True
194,168,14,194,9695,0,7.216494845360824,False,True,False,True,False
175,103,13,165,3634,10,7.428571428571429,False,False,False,False,True
154,196,24,155,6101,-1,15.584415584415584,False,False,True,False,False
111,196,9,111,6766,0,8.108108108108109,False,True,False,False,False
84,211,21,91,2509,-7,25.0,False,True,True,False,False
62,201,7,44,3319,18,11.29032258064516,False,False,False,False,False
92,246,24,78,7105,14,26.08695652173913,False,True,True,False,False
179,189,14,172,9671,7,7.82122905027933,False,True,False,False,False
160,195,12,154,9946,6,7.5,False,True,False,False,False
177,103,7,165,4999,12,3.954802259887006,True,False,False,False,True
100,256,20,86,9395,14,20.0,False,True,False,True,False
193,140,20,184,4349,9,10.362694300518134,True,False,True,False,False
195,129,21,193,5211,2,10.76923076923077,False,True,False,False,True
184,71,13,190,1391,-6,7.065217391304348,False,True,True,False,False
94,207,0,91,8951,3,0.0,False,False,True,False,False
91,232,12,83,7831,8,13.186813186813188,False,False,False,False,False
184,130,26,164,3773,20,14.130434782608695,False,False,False,False,False
64,195,7,81,3416,-17,10.9375,True,False,False,True,False
109,173,17,109,2238,0,15.59633027522936,True,False,False,False,False
89,239,21,102,7712,-13,23.595505617977526,False,True,True,False,False
161,159,29,153,1740,8,18.012422360248447,True,False,False,False,False
126,238,29,128,7470,-2,23.015873015873016,False,False,False,False,True
154,167,8,134,8491,20,5.194805194805195,True,False,False,False,True
156,119,12,158,1368,-2,7.6923076923076925,False,True,False,False,False
171,118,2,178,5909,-7,1.1695906432748537,True,False,False,True,False
129,187,17,140,6219,-11,13.178294573643413,False,False,False,False,False
174,165,9,161,8604,13,5.172413793103448,False,True,False,False,True
183,141,4,188,7206,-5,2.185792349726776,True,False,True,False,False
81,213,26,74,2647,7,32.098765432098766,False,True,True,False,False
157,164,24,160,3824,-3,15.286624203821656,False,True,True,False,False
163,145,5,171,5170,-8,3.067484662576687,True,False,False,False,True
195,173,29,178,6909,17,14.871794871794872,False,True,False,False,True
117,161,7,114,4781,3,5.982905982905983,True,False,True,False,False
176,153,23,169,4128,7,13.068181818181818,False,False,False,True,False
184,89,6,190,2979,-6,3.260869565217391,False,False,False,True,False
163,182,20,145,7612,18,12.269938650306749,True,False,True,False,False
57,264,17,66,7022,-9,29.82456140350877,True,False,True,False,False
113,212,13,128,7081,-15,11.504424778761061,False,True,False,False,True
184,167,14,186,8832,-2,7.608695652173914,True,False,False,False,False
90,165,9,87,2255,3,10.0,False,True,False,False,True
89,210,25,108,1299,-19,28.08988764044944,False,False,False,False,False
52,264,20,41,8809,11,38.46153846153847,True,False,False,False,False
194,125,11,185,5521,9,5.670103092783505,False,False,False,False,False
159,125,6,146,4042,13,3.7735849056603774,True,False,False,False,False
163,215,27,174,9592,-11,16.56441717791411,False,False,True,False,False
161,150,27,157,2280,4,16.77018633540373,True,False,False,False,False
199,98,6,192,5589,7,3.015075376884422,True,False,False,False,False
53,255,10,69,9133,-16,18.867924528301888,False,True,False,False,False
183,164,12,171,7632,12,6.557377049180328,False,True,False,False,True
75,199,14,80,3784,-5,18.666666666666668,True,False,False,False,True
188,166,17,191,8398,-3,9.042553191489363,False,True,False,False,True
66,213,6,68,7708,-2,9.090909090909092,True,False,False,True,False
141,161,5,151,8173,-10,3.546099290780142,True,False,False,False,True
80,234,22,98,5159,-18,27.500000000000004,False,False,False,True,False
193,109,10,174,3300,19,5.181347150259067,False,True,False,False,True
156,154,7,153,7250,3,4.487179487179487,False,True,False,True,False
